cohort,model_id,cohort_size,high_risk_mix,mean_pd,p50_pd,p90_pd,approval_rate,predicted_default_rate,actual_default_rate,auc
mild_risk_shift,RLOG003,8000,0.2,0.07852010901455324,0.037427246209828,0.19551667188816005,0.9516249999999999,0.048375,0.083,0.7864397885982315
mild_risk_shift,RLOG004,8000,0.2,0.07852710392187819,0.03744723692185305,0.19514299928610754,0.9516249999999999,0.048375,0.083,0.7863691680571796
mild_risk_shift,RLOG005,8000,0.2,0.08095971661837231,0.04163411448986565,0.20313291257011526,0.958375,0.041625,0.083,0.7880769944554663
mild_risk_shift,RLOG006,8000,0.2,0.07870698125230895,0.0379887767987051,0.19564445537931766,0.9525,0.0475,0.083,0.7870419108276072
mild_risk_shift,RLOG007,8000,0.2,0.07854299893608797,0.03749894294627175,0.19545745060320865,0.9516249999999999,0.048375,0.083,0.786451900842191
mild_risk_shift,RLOG008,8000,0.2,0.0785302048390177,0.0374650594563774,0.1951776858505817,0.9516249999999999,0.048375,0.083,0.7863755321175652
mild_risk_shift,T001,8000,0.2,0.08094918048945443,0.0223691888737599,0.1682242990654205,0.92025,0.07975,0.083,0.7947296957732786
mild_risk_shift,T002,8000,0.2,0.08312955449579736,0.0407898396217669,0.2733423545331529,0.8955,0.1045,0.083,0.835610879997635
mild_risk_shift,T003,8000,0.2,0.08329544694638462,0.0250063791783618,0.2404214559386973,0.900625,0.099375,0.083,0.8408481937564871
mild_risk_shift,T004,8000,0.2,0.08262965103933499,0.0407898396217669,0.2662337662337662,0.895125,0.104875,0.083,0.8345162616113309
mild_risk_shift,T005,8000,0.2,0.08306304797649508,0.0250063791783618,0.2549889135254989,0.8995,0.1005,0.083,0.8396458995743059
mild_risk_shift,T006,8000,0.2,0.3843208747551576,0.3045732057290033,0.8401371983801676,0.41937500000000005,0.580625,0.083,0.8349060089868744
mild_risk_shift,T007,8000,0.2,0.3770757814139841,0.3288812724632279,0.8120981025213686,0.46162499999999995,0.538375,0.083,0.8407528354968401
mild_risk_shift,WASTACK001,8000,0.2,0.1093454181633899,0.0367366604659128,0.3570437787019833,0.852,0.148,0.083,0.8509771090906704
mild_risk_shift,WASTACK002,8000,0.2,0.10963503278799744,0.0365732807806215,0.3589632468042266,0.8505,0.1495,0.083,0.8509617121703826
mild_risk_shift,WASTACK003,8000,0.2,0.0878573510558733,0.03469295144908495,0.23689642405819777,0.90525,0.09475,0.083,0.8522133791436192
mild_risk_shift,WASTACK004,8000,0.2,0.08211264389752021,0.03219064665350145,0.23147177794940166,0.90825,0.09175,0.083,0.8560247327915808
mild_risk_shift,WGNB001,8000,0.2,0.1486849672169248,0.00286430627784645,0.993593467479894,0.850875,0.149125,0.083,0.8364183971436454
mild_risk_shift,WGNB002,8000,0.2,0.14868496795038075,0.0028643065174904,0.9935934665263444,0.850875,0.149125,0.083,0.8364183971436454
mild_risk_shift,WGNB003,8000,0.2,0.14868496794377298,0.00286430651533145,0.9935934665349344,0.850875,0.149125,0.083,0.8364183971436454
mild_risk_shift,WGNB004,8000,0.2,0.14868496787769583,0.0028643064937419003,0.9935934666208394,0.850875,0.149125,0.083,0.8364183971436454
mild_risk_shift,WGNB005,8000,0.2,0.1486849672169248,0.00286430627784645,0.993593467479894,0.850875,0.149125,0.083,0.8364183971436454
mild_risk_shift,WGNB006,8000,0.2,0.14868496060929356,0.0028643041188994,0.9935934760704126,0.850875,0.149125,0.083,0.8364183971436454
mild_risk_shift,WGNB007,8000,0.2,0.14868489454090733,0.0028642825301252,0.9935935619730984,0.850875,0.149125,0.083,0.8364192183127275
mild_risk_shift,WGNB008,8000,0.2,0.14868423464944847,0.00286406671207515,0.9935944207504278,0.850875,0.149125,0.083,0.8364261982499245
mild_risk_shift,WGNB009,8000,0.2,0.14867771474888503,0.0028619154771960496,0.9936029836194388,0.850875,0.149125,0.083,0.8364658196581309
mild_risk_shift,WGNB010,8000,0.2,0.14862008731780865,0.00284419202216295,0.9935743332103344,0.8505,0.1495,0.083,0.8368893376121718
mild_risk_shift,WGNB011,8000,0.2,0.1251529840953547,0.0066159268505833,0.7635234487364532,0.877875,0.122125,0.083,0.8354428482742311
mild_risk_shift,WGNB012,8000,0.2,0.14354803385410658,0.0019107693004949,0.9945528482991796,0.8532500000000001,0.14675,0.083,0.8404044545138023
mild_risk_shift,WGNB013,8000,0.2,0.14593400660810127,0.00255788639327705,0.9943323391225327,0.852625,0.147375,0.083,0.8407480111284834
mild_risk_shift,WGNB014,8000,0.2,0.14701200494632158,0.0026347683784363,0.9945555171355898,0.852125,0.147875,0.083,0.8408990035934358
mild_risk_shift,WLOG001,8000,0.2,0.07645926458747834,0.0345109062160399,0.1836957508367603,0.976,0.024,0.083,0.7648200490073709
mild_risk_shift,WLOG002,8000,0.2,0.07838669701277177,0.030665691037261,0.1221835286151288,0.944125,0.055875,0.083,0.8107995641234513
mild_risk_shift,WLOG003,8000,0.2,0.07989700557858836,0.0373362943638915,0.1811881528387344,0.92525,0.07475,0.083,0.8353985051438031
mild_risk_shift,WLOG004,8000,0.2,0.08026648370203164,0.0365497592538725,0.1698796590986027,0.928875,0.071125,0.083,0.8437494867693236
mild_risk_shift,WLOG005,8000,0.2,0.08018825473185784,0.0332785056464802,0.1817950004142864,0.92475,0.07525,0.083,0.8453635972461273
mild_risk_shift,XGB001,8000,0.2,0.08271695835466376,0.033049676567316,0.22952205240726478,0.911125,0.088875,0.083,0.8556473029522671
mild_risk_shift,XGB002,8000,0.2,0.08261789613781725,0.0333785861730575,0.2253495454788208,0.91025,0.08975,0.083,0.8559954786430345
mild_risk_shift,XGB003,8000,0.2,0.08204122491279846,0.0344193801283836,0.21345062851905827,0.915625,0.084375,0.083,0.8558282680887126
mild_risk_shift,XGB004,8000,0.2,0.0821135336742154,0.034610247239470454,0.21322306394577037,0.915875,0.084125,0.083,0.8553722113097976
mild_risk_shift,XGBSTACK001,8000,0.2,0.08238259768788699,0.03520445153117175,0.23616642355918885,0.910125,0.089875,0.083,0.8567589605970227
moderate_risk_shift,BLOG001,8000,0.25,0.08592244334140531,0.0347959969207082,0.184598776538323,0.962125,0.037875,0.1005,0.7461850005116164
moderate_risk_shift,BLOG002,8000,0.25,0.09101319865911862,0.0497864652106229,0.2221058587952178,0.92775,0.07225,0.1005,0.8059925324738176
moderate_risk_shift,BLOG003,8000,0.25,0.09398147270299405,0.0387657103157925,0.2481810646801834,0.907125,0.092875,0.1005,0.8322343085849242
moderate_risk_shift,BLOG004,8000,0.25,0.09490159418539394,0.0378319959910915,0.2479888003443553,0.903875,0.096125,0.1005,0.8432532480731418
moderate_risk_shift,BLOG005,8000,0.25,0.09515959272916477,0.0419719304152469,0.2403790889316386,0.903375,0.096625,0.1005,0.8479080072124091
moderate_risk_shift,BNB001,8000,0.25,0.17112059184342474,0.0099456570403465,0.8592478769818317,0.8055,0.1945,0.1005,0.8510971407553671
moderate_risk_shift,BNB002,8000,0.25,0.32638472596367196,0.1227274733772835,0.9883741154229165,0.602625,0.397375,0.1005,0.8511037088045045
moderate_risk_shift,BNB003,8000,0.25,0.1711186430702178,0.00994512836013,0.8592448715275453,0.8055,0.1945,0.1005,0.8510967950685704
moderate_risk_shift,BNB004,8000,0.25,0.3263819291396546,0.1227216926896972,0.9883738297504323,0.602625,0.397375,0.1005,0.8511033631177078
moderate_risk_shift,BNB005,8000,0.25,0.17111620688948026,0.0099444675079937,0.8592411138905052,0.8055,0.1945,0.1005,0.8510978321289605
moderate_risk_shift,BNB006,8000,0.25,0.3263784323381205,0.1227144667113647,0.9883734725790531,0.602625,0.397375,0.1005,0.8511044001780979
moderate_risk_shift,BNB007,8000,0.25,0.17110889691987857,0.0099424849393098,0.8592298355190993,0.80575,0.19425,0.1005,0.8510999062497407
moderate_risk_shift,BNB008,8000,0.25,0.32636793679290244,0.1226927879857754,0.9883724005264592,0.602625,0.397375,0.1005,0.8511064742988779
moderate_risk_shift,BNB009,8000,0.25,0.17109670888422832,0.0099391806182652,0.8592078486900648,0.80575,0.19425,0.1005,0.8510957580081804
moderate_risk_shift,BNB010,8000,0.25,0.3263504270996163,0.1226566541520167,0.9883703116315222,0.602625,0.397375,0.1005,0.8511021532139194
moderate_risk_shift,BNB011,8000,0.25,0.17107231502657466,0.0099325718341134,0.8591533480002158,0.80575,0.19425,0.1005,0.8510954123213836
moderate_risk_shift,BNB012,8000,0.25,0.32631534365155346,0.1225843767241835,0.9883651362859721,0.602625,0.397375,0.1005,0.8511016346837242
moderate_risk_shift,BNB013,8000,0.25,0.17102345645481296,0.0099193537563304,0.8590440856593602,0.80575,0.19425,0.1005,0.8510924739836117
moderate_risk_shift,BNB014,8000,0.25,0.32624492152197754,0.1224397834582428,0.9883547582166265,0.602625,0.397375,0.1005,0.8510986963459524
moderate_risk_shift,BNB015,8000,0.25,0.1708763197666132,0.0098796966464078,0.8587142140032797,0.80575,0.19425,0.1005,0.85110102973183
moderate_risk_shift,BNB016,8000,0.25,0.3260316338840051,0.1220057092710535,0.9883234050096578,0.6025,0.3975,0.1005,0.8511075113592681
moderate_risk_shift,BNB017,8000,0.25,0.170629260387459,0.0098258270521717,0.8576983199023649,0.80575,0.19425,0.1005,0.8511373268454836
moderate_risk_shift,BNB018,8000,0.25,0.32566955172447765,0.12141543709991665,0.9882266695796349,0.602875,0.397125,0.1005,0.8511459690154011
moderate_risk_shift,CAT001,8000,0.25,0.09758316312135672,0.038275161947685,0.2831066125978462,0.883875,0.116125,0.1005,0.8598154481898457
moderate_risk_shift,CAT002,8000,0.25,0.09786030217505991,0.0386210822416384,0.2888975983084682,0.8835,0.1165,0.1005,0.8603291387697423
moderate_risk_shift,CAT003,8000,0.25,0.09765862507346021,0.0390031448922005,0.2852720057661238,0.8825000000000001,0.1175,0.1005,0.8598405104826063
moderate_risk_shift,CAT004,8000,0.25,0.09754777381025574,0.039021808519887055,0.2861761990913473,0.8845,0.1155,0.1005,0.8599494018235669
moderate_risk_shift,EASTACK001,8000,0.25,0.12621370906805668,0.04622491632500845,0.3976258285422215,0.819,0.181,0.1005,0.8566369445158863
moderate_risk_shift,ET001,8000,0.25,0.08186123549862913,0.059218172103285505,0.16009570808845414,0.98975,0.01025,0.1005,0.8239366155603307
moderate_risk_shift,ET002,8000,0.25,0.08515587980012426,0.057913880104769,0.18081579294579683,0.969,0.031,0.1005,0.8341227955552974
moderate_risk_shift,ET003,8000,0.25,0.0871037644507221,0.0562843541723236,0.19670056100767655,0.948875,0.051125,0.1005,0.8412688330166842
moderate_risk_shift,ET004,8000,0.25,0.0820353309698942,0.0594820435138111,0.171328544948474,0.998375,0.001625,0.1005,0.8132624986518215
moderate_risk_shift,ET005,8000,0.25,0.43656079262606323,0.4005953443548699,0.7623280098279318,0.33987500000000004,0.660125,0.1005,0.8250561222514443
moderate_risk_shift,GB001,8000,0.25,0.09806212187322413,0.03964192576596125,0.3020398446926583,0.87875,0.12125,0.1005,0.8580605691663971
moderate_risk_shift,GB002,8000,0.25,0.09832599513709814,0.0386382571419183,0.2984553261763103,0.877,0.123,0.1005,0.8579093311928405
moderate_risk_shift,GB003,8000,0.25,0.09811141975222241,0.03906590274647205,0.2973678769657916,0.878375,0.121625,0.1005,0.8582549315678417
moderate_risk_shift,GB004,8000,0.25,0.09797239792028756,0.0394899258118486,0.30191927449542905,0.87725,0.12275,0.1005,0.8581736951706171
moderate_risk_shift,GNB001,8000,0.25,0.03785477741549576,0.00061377499925215,0.0992057203377295,0.966625,0.033375,0.1005,0.7606951173814087
moderate_risk_shift,GNB007,8000,0.25,0.03963004030024355,0.0011253643249109,0.11553793194870368,0.973625,0.026375,0.1005,0.7742056808785422
moderate_risk_shift,GNB008,8000,0.25,0.07541276377965518,0.00283051620442635,0.26626011327672294,0.888625,0.111375,0.1005,0.7733861439052652
moderate_risk_shift,GNB009,8000,0.25,0.03762501114859628,0.00072644085180855,0.10105426239413196,0.972,0.028,0.1005,0.7751864807424799
moderate_risk_shift,GNB010,8000,0.25,0.033004516424786315,0.0005055795817345,0.08011136191622933,0.976,0.024,0.1005,0.7737826466610804
moderate_risk_shift,LASSOSTACK001,8000,0.25,0.09641617534655891,0.0269369625243446,0.27962163699407117,0.88825,0.11175,0.1005,0.8570916954969456
moderate_risk_shift,LGB001,8000,0.25,0.09813586111199649,0.0385845932607401,0.2937710891038865,0.879,0.121,0.1005,0.8582716109557824
moderate_risk_shift,LGB002,8000,0.25,0.09798104879136649,0.037633967592400855,0.2963423324610752,0.877375,0.122625,0.1005,0.8587441648068717
moderate_risk_shift,LGB003,8000,0.25,0.09823974298830059,0.03869879880325275,0.2948748233828115,0.878125,0.121875,0.1005,0.8589787997201319
moderate_risk_shift,LGB004,8000,0.25,0.09815043915522145,0.0388223470672944,0.2946275402328671,0.88075,0.11925,0.1005,0.8593689936919073
moderate_risk_shift,LRSTACK001,8000,0.25,0.09650503691615202,0.02675311351636575,0.2828076088197484,0.886875,0.113125,0.1005,0.8564578787551956
moderate_risk_shift,NN001,8000,0.25,0.09267302706172649,0.03552167519121405,0.26362067521331456,0.893375,0.106625,0.1005,0.8554922026886136
moderate_risk_shift,NN002,8000,0.25,0.09388457826345362,0.03938323576262235,0.25721370293384505,0.89475,0.10525,0.1005,0.8497639996238928
moderate_risk_shift,NN003,8000,0.25,0.10077054045150319,0.03678241658635405,0.3165148574731109,0.874125,0.125875,0.1005,0.8569032961927439
moderate_risk_shift,NN004,8000,0.25,0.0964059935513461,0.04007312088255535,0.2796762057149333,0.883875,0.116125,0.1005,0.8528985146529721
moderate_risk_shift,NN005,8000,0.25,0.09362747008480644,0.04625493669171825,0.22263142199499997,0.914,0.086,0.1005,0.8229302348734371
moderate_risk_shift,NN006,8000,0.25,0.09469599134547947,0.03807970718234545,0.26597008644739656,0.890125,0.109875,0.1005,0.8555526978780361
moderate_risk_shift,NN007,8000,0.25,0.09566502789845552,0.03668259476075355,0.28763987265615854,0.879875,0.120125,0.1005,0.8582834507285695
moderate_risk_shift,NN008,8000,0.25,0.0865183009942557,0.031491345949213656,0.26196857248361366,0.8941250000000001,0.105875,0.1005,0.8582571785320203
moderate_risk_shift,NN009,8000,0.25,0.0983818941067204,0.042066596495535596,0.2907527147245714,0.881,0.119,0.1005,0.8574614075260164
moderate_risk_shift,NN010,8000,0.25,0.10842371563886834,0.04596281110716175,0.317053590612778,0.867625,0.132375,0.1005,0.8526140144192877
moderate_risk_shift,NN011,8000,0.25,0.09430865122309795,0.0398236744539692,0.25950326424525866,0.89525,0.10475,0.1005,0.8493519409622261
moderate_risk_shift,NN012,8000,0.25,0.1027238054349454,0.04220827543444755,0.2886398096383054,0.8805000000000001,0.1195,0.1005,0.8494034482949344
moderate_risk_shift,NN013,8000,0.25,0.09396958258530046,0.0376089274263288,0.26300031773699,0.894,0.106,0.1005,0.8523267486912297
moderate_risk_shift,NN014,8000,0.25,0.09472093939332163,0.037799029756661454,0.2797439180919592,0.883375,0.116625,0.1005,0.8530169123808418
moderate_risk_shift,NN015,8000,0.25,0.10351384051391878,0.044003407422191096,0.3144026410613922,0.870625,0.129375,0.1005,0.8523137854363536
moderate_risk_shift,NN016,8000,0.25,0.10198427493392397,0.0431117018651224,0.27876071742600456,0.88225,0.11775,0.1005,0.8507148111582167
moderate_risk_shift,NN017,8000,0.25,0.09480475125449676,0.041620962890976,0.2736303042041605,0.8895,0.1105,0.1005,0.8521476829305391
moderate_risk_shift,NN018,8000,0.25,0.09431571767680952,0.03799810660518915,0.28730950301470665,0.88275,0.11725,0.1005,0.8570330151632057
moderate_risk_shift,NN019,8000,0.25,0.10377644857039411,0.041678177013090095,0.30967071373547683,0.872,0.128,0.1005,0.85618400839051
moderate_risk_shift,NNSTACK001,8000,0.25,0.09434257746391352,0.0260255605234073,0.2642974240325802,0.89325,0.10675,0.1005,0.857397973998822
moderate_risk_shift,RASTACK001,8000,0.25,0.5800579237510319,0.6334921737287191,0.9225581252649666,0.17037500000000005,0.829625,0.1005,0.8450459798008292
moderate_risk_shift,RF001,8000,0.25,0.09312596900785676,0.04179945484929875,0.2583498108905298,0.896875,0.103125,0.1005,0.8528019816149934
moderate_risk_shift,RF002,8000,0.25,0.09507119876444169,0.0435231381158758,0.2731550032107594,0.8885,0.1115,0.1005,0.8563478639321458
moderate_risk_shift,RF003,8000,0.25,0.09628508365751899,0.0441577837156413,0.2831205021239079,0.88275,0.11725,0.1005,0.8582613267735806
moderate_risk_shift,RF004,8000,0.25,0.09448450484470236,0.0449639570578622,0.2668067505733577,0.891125,0.108875,0.1005,0.8547765445977451
moderate_risk_shift,RF005,8000,0.25,0.4074871955679056,0.3686409736504044,0.8277166258914677,0.394875,0.605125,0.1005,0.8547098270459819
moderate_risk_shift,RFSTACK001,8000,0.25,0.0973506274817241,0.04000215836699045,0.29512153817578735,0.874375,0.125625,0.1005,0.8590787896260774
moderate_risk_shift,RIDGESTACK001,8000,0.25,0.09627912251688599,0.027546079545822347,0.2875492840067977,0.883375,0.116625,0.1005,0.8580715447221923
moderate_risk_shift,RLOG001,8000,0.25,0.08823369685083043,0.0448096112756705,0.2133567737833095,0.950625,0.049375,0.1005,0.7731872875754634
moderate_risk_shift,RLOG002,8000,0.25,0.08866254424994928,0.0431686781423636,0.21411585097776378,0.934875,0.065125,0.1005,0.7731986952397546
moderate_risk_shift,RLOG003,8000,0.25,0.08875616082654757,0.0429190179632335,0.21466757512995818,0.934375,0.065625,0.1005,0.7727287340396406
moderate_risk_shift,RLOG004,8000,0.25,0.08876658012595194,0.0430163400058796,0.21446854495600948,0.934375,0.065625,0.1005,0.7726611522708857
moderate_risk_shift,RLOG005,8000,0.25,0.09068338199074395,0.04781572002320365,0.21647809295637702,0.944375,0.055625,0.1005,0.7734125025235137
moderate_risk_shift,RLOG006,8000,0.25,0.08887915369354855,0.0433873251466615,0.21444058419611262,0.93475,0.06525,0.1005,0.7730906681157856
moderate_risk_shift,RLOG007,8000,0.25,0.08877611611457954,0.04299089357237225,0.21476087631731253,0.934375,0.065625,0.1005,0.7727067829280503
moderate_risk_shift,RLOG008,8000,0.25,0.08876903139298303,0.0430316825828973,0.21444793084246738,0.934625,0.065375,0.1005,0.7726587324633087
moderate_risk_shift,T001,8000,0.25,0.09304245465289675,0.0223691888737599,0.3471223021582734,0.898375,0.101625,0.1005,0.8026881988058595
moderate_risk_shift,T002,8000,0.25,0.09651118816951348,0.0407898396217669,0.2812939521800281,0.8694999999999999,0.1305,0.1005,0.8423503141601609
moderate_risk_shift,T003,8000,0.25,0.09737588868491953,0.0470078613829616,0.2806122448979591,0.876125,0.123875,0.1005,0.8488879428593553
moderate_risk_shift,T004,8000,0.25,0.0961544895169331,0.0407898396217669,0.2812939521800281,0.867375,0.132625,0.1005,0.8415128878951545
moderate_risk_shift,T005,8000,0.25,0.09723138277419353,0.0394495412844036,0.2866666666666667,0.874125,0.125875,0.1005,0.8469366273136818
moderate_risk_shift,T006,8000,0.25,0.4128878165070454,0.3877490741907545,0.847804174414763,0.388375,0.611625,0.1005,0.8407369938799609
moderate_risk_shift,T007,8000,0.25,0.40858658147258364,0.368562646427875,0.8516984863459017,0.421625,0.578375,0.1005,0.8449499652930456
moderate_risk_shift,WASTACK001,8000,0.25,0.12846519040954554,0.0466992272043201,0.4082840542064743,0.815625,0.184375,0.1005,0.8567240575886549
moderate_risk_shift,WASTACK002,8000,0.25,0.12883411486218838,0.0466264735080206,0.410896521736535,0.814375,0.185625,0.1005,0.8567309713245888
moderate_risk_shift,WASTACK003,8000,0.25,0.10320290533835445,0.043809511550979854,0.2868801392829181,0.879,0.121,0.1005,0.8573850107439457
moderate_risk_shift,WASTACK004,8000,0.25,0.09786030217505991,0.0386210822416384,0.2888975983084682,0.8835,0.1165,0.1005,0.8603291387697423
moderate_risk_shift,WGNB001,8000,0.25,0.1823929624915585,0.0041210894602952,0.9992626949476924,0.81275,0.18725,0.1005,0.8474516142190659
moderate_risk_shift,WGNB002,8000,0.25,0.18239296391005397,0.0041210898031449,0.9992626950507107,0.81275,0.18725,0.1005,0.8474516142190659
moderate_risk_shift,WGNB003,8000,0.25,0.1823929638972747,0.0041210898000562,0.9992626950497824,0.81275,0.18725,0.1005,0.8474516142190659
moderate_risk_shift,WGNB004,8000,0.25,0.18239296376948227,0.0041210897691688,0.9992626950405016,0.81275,0.18725,0.1005,0.8474516142190659
moderate_risk_shift,WGNB005,8000,0.25,0.1823929624915585,0.0041210894602952,0.9992626949476924,0.81275,0.18725,0.1005,0.8474516142190659
moderate_risk_shift,WGNB006,8000,0.25,0.18239294971234737,0.0041210863715691,0.9992626940196006,0.81275,0.18725,0.1005,0.8474516142190659
moderate_risk_shift,WGNB007,8000,0.25,0.18239282192291792,0.0041210554853088,0.999262684738776,0.81275,0.18725,0.1005,0.8474524784360576
moderate_risk_shift,WGNB008,8000,0.25,0.18239154429652077,0.004120746722753,0.9992625919399372,0.81275,0.18725,0.1005,0.8474548982436346
moderate_risk_shift,WGNB009,8000,0.25,0.18237879456166572,0.0041176690680836,0.99926166488907,0.812875,0.187125,0.1005,0.8474692442456977
moderate_risk_shift,WGNB010,8000,0.25,0.18225369256744722,0.004087856977601,0.9992524854062697,0.812875,0.187125,0.1005,0.8475822838282185
moderate_risk_shift,WGNB011,8000,0.25,0.1552707244489121,0.0066159268505833,0.9851514328432506,0.8478749999999999,0.152125,0.1005,0.8376480230863471
moderate_risk_shift,WGNB012,8000,0.25,0.17478931584981272,0.0032463729134338,0.998788495636566,0.8185,0.1815,0.1005,0.8487198526544597
moderate_risk_shift,WGNB013,8000,0.25,0.17931628978478478,0.0040384541244167,0.9989884800478868,0.81575,0.18425,0.1005,0.85102350946767
moderate_risk_shift,WGNB014,8000,0.25,0.18040427639220408,0.0038018645191341,0.9990714437721248,0.814875,0.185125,0.1005,0.8505201894916745
moderate_risk_shift,WLOG001,8000,0.25,0.0859083384104498,0.0345109062160399,0.1836957508367603,0.962125,0.037875,0.1005,0.7461850005116164
moderate_risk_shift,WLOG002,8000,0.25,0.09101891545082379,0.0471144635306888,0.2102150042440843,0.9273750000000001,0.072625,0.1005,0.8070183580430255
moderate_risk_shift,WLOG003,8000,0.25,0.09396134855280214,0.0373362943638915,0.2494952631878424,0.907125,0.092875,0.1005,0.8331211680618585
moderate_risk_shift,WLOG004,8000,0.25,0.09467216309361305,0.0365497592538725,0.2477632967936848,0.910875,0.089125,0.1005,0.8438331376746064
moderate_risk_shift,WLOG005,8000,0.25,0.09487221284572321,0.0406351707704605,0.2403897722257964,0.904,0.096,0.1005,0.8485216012765522
moderate_risk_shift,XGB001,8000,0.25,0.09801126785101946,0.039730718359351144,0.2856829941272737,0.886,0.114,0.1005,0.8594459090041731
moderate_risk_shift,XGB002,8000,0.25,0.09791652803675965,0.040221719071269,0.285236468911171,0.88625,0.11375,0.1005,0.8591816314480959
moderate_risk_shift,XGB003,8000,0.25,0.09712740794464476,0.0411283075809478,0.27003977596759804,0.892375,0.107625,0.1005,0.8587419178426932
moderate_risk_shift,XGB004,8000,0.25,0.09706415412656492,0.0411884039640426,0.268853035569191,0.8925,0.1075,0.1005,0.8585396046449243
moderate_risk_shift,XGBSTACK001,8000,0.25,0.09836208217358212,0.0403694175183773,0.28579216599464413,0.88325,0.11675,0.1005,0.8604256718077207
high_risk_shift,BLOG001,8000,0.3,0.0916287911547107,0.0568161354222942,0.184598776538323,0.96175,0.03825,0.116625,0.7521911315534319
high_risk_shift,BLOG002,8000,0.3,0.09990842107449206,0.0497864652106229,0.2221058587952178,0.914875,0.085125,0.116625,0.8050803282196693
high_risk_shift,BLOG003,8000,0.3,0.10479542390634004,0.0575651482483919,0.2904762018013412,0.8885,0.1115,0.116625,0.8352469571977661
high_risk_shift,BLOG004,8000,0.3,0.10636788072792908,0.0522632894623659,0.257547757394372,0.884125,0.115875,0.116625,0.8440061751622162
high_risk_shift,BLOG005,8000,0.3,0.10674590721302123,0.0470302456204752,0.2796538254141835,0.8831249999999999,0.116875,0.116625,0.8450189891243073
high_risk_shift,BNB001,8000,0.3,0.20517172724772237,0.0159180583627103,0.9402243936158212,0.76475,0.23525,0.116625,0.8453578829245905
high_risk_shift,BNB002,8000,0.3,0.3730921411811948,0.1838493088443167,0.9954555475313516,0.5465,0.4535,0.116625,0.8453732768474944
high_risk_shift,BNB003,8000,0.3,0.20516967033466346,0.015916359472601,0.9402214941593339,0.76475,0.23525,0.116625,0.8453568212747351
high_risk_shift,BNB004,8000,0.3,0.37308915678754506,0.1838330352233324,0.9954553141284576,0.5465,0.4535,0.116625,0.845372215197639
high_risk_shift,BNB005,8000,0.3,0.20516709883816428,0.0159142361304666,0.9402178691801818,0.76475,0.23525,0.116625,0.8453572762675303
high_risk_shift,BNB006,8000,0.3,0.3730854254545743,0.1838126949547792,0.9954550223191199,0.5465,0.4535,0.116625,0.8453726701904342
high_risk_shift,BNB007,8000,0.3,0.20515938198254907,0.015907867907012,0.9402069898529427,0.76475,0.23525,0.116625,0.8453607645456267
high_risk_shift,BNB008,8000,0.3,0.3730742258530854,0.1837516858662902,0.9954541465196697,0.5465,0.4535,0.116625,0.8453761584685308
high_risk_shift,BNB009,8000,0.3,0.20514651268015832,0.0158972602085741,0.940188843011435,0.76475,0.23525,0.116625,0.8453593995672413
high_risk_shift,BNB010,8000,0.3,0.37305554119704687,0.1836500431051329,0.995452685615992,0.5465,0.4535,0.116625,0.8453747934901452
high_risk_shift,BNB011,8000,0.3,0.20512074461896973,0.0158760673203423,0.9401524944917268,0.76475,0.23525,0.116625,0.8453615228669521
high_risk_shift,BNB012,8000,0.3,0.3730181020964193,0.1834469039996059,0.9954497591679154,0.5465,0.4535,0.116625,0.8453769167898559
high_risk_shift,BNB013,8000,0.3,0.20506909128857845,0.015854990137434598,0.9400795782882698,0.76475,0.23525,0.116625,0.8453654661378437
high_risk_shift,BNB014,8000,0.3,0.3729429459960103,0.1832447360186569,0.9954438877202989,0.5465,0.4535,0.116625,0.8453808600607476
high_risk_shift,BNB015,8000,0.3,0.20491320612398228,0.0157743336760904,0.9398076714136583,0.76475,0.23525,0.116625,0.8453897324202538
high_risk_shift,BNB016,8000,0.3,0.37271527995986375,0.1824704746685612,0.9954219897885602,0.5465,0.4535,0.116625,0.8454051263431578
high_risk_shift,BNB017,8000,0.3,0.20465039414212233,0.0157013924756681,0.9393022943387792,0.764875,0.235125,0.116625,0.8454616212818937
high_risk_shift,BNB018,8000,0.3,0.37232867591453145,0.18176907786468877,0.9953812598066752,0.5469999999999999,0.453,0.116625,0.8454741335837613
high_risk_shift,CAT001,8000,0.3,0.1103867841808534,0.047162831495201,0.3212009169142771,0.86025,0.13975,0.116625,0.8557907918861438
high_risk_shift,CAT002,8000,0.3,0.11079413224820135,0.04696487164116375,0.3262093798647578,0.859375,0.140625,0.116625,0.8565181737013862
high_risk_shift,CAT003,8000,0.3,0.1107053225565465,0.04746412138190505,0.32827567863540447,0.858,0.142,0.116625,0.8560850205603661
high_risk_shift,CAT004,8000,0.3,0.1104123961552478,0.0472897072013454,0.3243222780845348,0.858,0.142,0.116625,0.8558308312521203
high_risk_shift,EASTACK001,8000,0.3,0.14349875946689727,0.06068437737061825,0.42976124272061883,0.78175,0.21825,0.116625,0.8505027139561913
high_risk_shift,ET001,8000,0.3,0.0873701490373443,0.06804606738952171,0.16640422605816424,0.989875,0.010125,0.116625,0.8215638830359121
high_risk_shift,ET002,8000,0.3,0.09200154353167521,0.06921735894674111,0.19065265812803558,0.967375,0.032625,0.116625,0.8314005997715026
high_risk_shift,ET003,8000,0.3,0.09493231837691002,0.06813702453943629,0.2108572849650628,0.944,0.056,0.116625,0.8373760201507208
high_risk_shift,ET004,8000,0.3,0.08758804102711906,0.06887824992403854,0.1749197092038409,0.99825,0.00175,0.116625,0.8089004477280769
